"dhs_id","site_id","site_name","latitude","longitude","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3"
"KE201500000175",66896,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.5,5,61,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000176",66897,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,8,2015,0.7,5,24,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000177",66898,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,0.7,5,29,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000178",66899,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,44,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000179",66900,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,43,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000180",66901,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,74,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000181",66902,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,38,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000182",66903,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,15,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000183",66904,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,22,1,0.045454545,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000184",66905,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.8,5,51,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000185",66906,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.6,5,55,1,0.018181818,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000186",66907,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,0.7,5,17,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000187",66908,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,8,2015,0.8,5,66,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000188",66909,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,43,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000189",66910,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.6,5,75,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000190",66911,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,1.4,5,48,23,0.479166667,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000191",66912,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1.1,5,46,1,0.02173913,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000192",66913,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,51,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000193",66914,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.7,5,24,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000194",66915,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,8,2015,0.5,5,52,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000195",66916,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.9,5,38,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000196",66917,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,1,5,13,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000197",66918,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1.8,5,22,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000198",66919,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,54,2,0.037037037,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000199",66920,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,27,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000200",66921,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.7,5,27,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000201",66922,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,42,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000202",66923,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1.2,5,23,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000203",66924,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1.7,5,36,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000204",66925,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1.1,5,22,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000205",66926,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,0.8,5,40,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000206",66927,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.9,5,28,1,0.035714286,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000207",66928,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,67,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000208",66929,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.6,5,88,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000209",66930,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,25,1,0.04,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000210",66931,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,23,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000211",66932,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.8,5,50,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000212",66933,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,18,1,0.055555556,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000213",66934,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,0.8,5,25,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000214",66935,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.7,5,26,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000215",66936,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,1.3,5,45,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000216",66937,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.7,5,51,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000217",66938,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,1,5,20,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000218",66939,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,1.1,5,27,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000219",66940,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,46,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000220",66941,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,73,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000221",66942,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,8,2015,0.7,5,67,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000222",66943,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.9,5,48,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000223",66944,NA,NA,NA,"URBAN","Kenya","KEN","Africa",8,2015,8,2015,0.6,5,55,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000224",66945,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,91,36,0.395604396,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000225",66946,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.6,5,51,8,0.156862745,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000226",66947,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,8,2015,1.1,5,63,2,0.031746032,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000227",66948,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.6,5,74,40,0.540540541,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000228",66949,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,59,21,0.355932203,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000229",66950,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,27,3,0.111111111,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000230",66951,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,30,1,0.033333333,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000231",66952,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,1,5,60,24,0.4,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000232",66953,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,1.3,5,43,9,0.209302326,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000233",66954,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,1.3,5,65,6,0.092307692,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000234",66955,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,0.8,5,40,10,0.25,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000235",66956,NA,NA,NA,"URBAN","Kenya","KEN","Africa",7,2015,7,2015,1,5,32,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000236",66957,NA,NA,NA,"RURAL","Kenya","KEN","Africa",8,2015,8,2015,0.6,5,93,15,0.161290323,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
"KE201500000237",66958,NA,NA,NA,"RURAL","Kenya","KEN","Africa",7,2015,7,2015,0.5,5,42,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,FALSE,"Site data available from www.measuredhs.com"," (2015). <i>Kenya Malaria Indicator Survey 2015 .</i> DHS Survey ID 493. Nairobi. National Malaria Control Programme / Ministry of Health (NMCP/MOH) and Kenya National Bureau of Statistics (KNBS). 1-N/A",NA,NA
